accumulatedFirstCnt,accumulatedSecondCnt,baseDate,firstCnt,secondCnt,sido,totalFirstCnt,totalSecondCnt
151558,39936,2021-05-16 00:00:00,0,0,강원도,151558,39936
138070,39482,2021-05-16 00:00:00,3,565,충청북도,138073,40047
181534,55325,2021-05-16 00:00:00,6,1826,충청남도,181540,57151
187430,44328,2021-05-16 00:00:00,5,645,전라북도,187435,44973
225185,61866,2021-05-16 00:00:00,18,766,전라남도,225203,62632
236382,71597,2021-05-16 00:00:00,1,2822,경상북도,236383,74419
265726,74409,2021-05-16 00:00:00,183,2595,경상남도,265909,77004
46520,14685,2021-05-16 00:00:00,127,90,제주특별자치도,46647,14775
3733801,935359,2021-05-17 00:00:00,5,4986,전국,3733806,940345
610403,141769,2021-05-17 00:00:00,0,0,서울특별시,610403,141769
231998,38632,2021-05-17 00:00:00,0,0,부산광역시,231998,38632
158116,36414,2021-05-17 00:00:00,3,584,대구광역시,158119,36998
182959,45013,2021-05-17 00:00:00,0,0,인천광역시,182959,45013
107377,23117,2021-05-17 00:00:00,0,0,대전광역시,107377,23117
118327,25592,2021-05-17 00:00:00,0,0,광주광역시,118327,25592
62150,17818,2021-05-17 00:00:00,0,0,울산광역시,62150,17818
19459,7181,2021-05-17 00:00:00,0,0,세종특별자치시,19459,7181
810178,188886,2021-05-17 00:00:00,1,2002,경기도,810179,190888
151552,39936,2021-05-17 00:00:00,0,0,강원도,151552,39936
138072,40047,2021-05-17 00:00:00,0,0,충청북도,138072,40047
181562,57151,2021-05-17 00:00:00,0,397,충청남도,181562,57548
187430,44973,2021-05-17 00:00:00,1,755,전라북도,187431,45728
225221,62632,2021-05-17 00:00:00,0,0,전라남도,225221,62632
236389,74419,2021-05-17 00:00:00,0,1248,경상북도,236389,75667
265967,77004,2021-05-17 00:00:00,0,0,경상남도,265967,77004
46641,14775,2021-05-17 00:00:00,0,0,제주특별자치도,46641,14775
3733928,940694,2021-05-18 00:00:00,12006,98948,전국,3745934,1039642
610433,141824,2021-05-18 00:00:00,3197,13074,서울특별시,613630,154898
232010,38723,2021-05-18 00:00:00,575,4789,부산광역시,232585,43512
158149,36998,2021-05-18 00:00:00,47,3729,대구광역시,158196,40727
182966,44993,2021-05-18 00:00:00,159,4153,인천광역시,183125,49146
107374,23118,2021-05-18 00:00:00,483,2810,대전광역시,107857,25928
118332,25672,2021-05-18 00:00:00,658,3431,광주광역시,118990,29103
19461,7181,2021-05-18 00:00:00,139,285,세종특별자치시,19600,7466
810201,190961,2021-05-18 00:00:00,1150,22514,경기도,811351,213475
62149,17819,2021-05-18 00:00:00,690,942,울산광역시,62839,18761
151557,39944,2021-05-18 00:00:00,696,3088,강원도,152253,43032
138069,40047,2021-05-18 00:00:00,248,4454,충청북도,138317,44501
181572,57550,2021-05-18 00:00:00,1642,3201,충청남도,183214,60751
187433,45728,2021-05-18 00:00:00,89,9563,전라북도,187522,55291
225221,62668,2021-05-18 00:00:00,1176,7187,전라남도,226397,69855
236390,75690,2021-05-18 00:00:00,51,7337,경상북도,236441,83027
265969,77004,2021-05-18 00:00:00,800,7367,경상남도,266769,84371
46642,14774,2021-05-18 00:00:00,206,1024,제주특별자치도,46848,15798
3747236,1040603,2021-05-19 00:00:00,11822,139678,전국,3759058,1180281
613716,155071,2021-05-19 00:00:00,2983,16649,서울특별시,616699,171720
232672,43538,2021-05-19 00:00:00,812,8930,부산광역시,233484,52468
158223,40811,2021-05-19 00:00:00,119,6011,대구광역시,158342,46822
107991,25971,2021-05-19 00:00:00,247,4321,대전광역시,108238,30292
183210,49174,2021-05-19 00:00:00,252,5843,인천광역시,183462,55017
119006,29107,2021-05-19 00:00:00,441,5114,광주광역시,119447,34221
62846,18874,2021-05-19 00:00:00,294,2029,울산광역시,63140,20903
811720,213886,2021-05-19 00:00:00,1354,30523,경기도,813074,244409
152344,43033,2021-05-19 00:00:00,338,5333,강원도,152682,48366
19613,7466,2021-05-19 00:00:00,128,264,세종특별자치시,19741,7730
138353,44513,2021-05-19 00:00:00,304,6030,충청북도,138657,50543
183260,60741,2021-05-19 00:00:00,1765,5438,충청남도,185025,66179
187523,55303,2021-05-19 00:00:00,190,11532,전라북도,187713,66835
226409,69914,2021-05-19 00:00:00,1492,10220,전라남도,227901,80134
236485,83028,2021-05-19 00:00:00,59,6997,경상북도,236544,90025
266986,84375,2021-05-19 00:00:00,798,13068,경상남도,267784,97443
46879,15798,2021-05-19 00:00:00,246,1376,제주특별자치도,47125,17174
3759157,1180516,2021-05-20 00:00:00,1783,92694,전국,3760940,1273210
616691,171721,2021-05-20 00:00:00,14,3724,서울특별시,616705,175445
233490,52468,2021-05-20 00:00:00,50,7565,부산광역시,233540,60033
158336,46900,2021-05-20 00:00:00,15,4565,대구광역시,158351,51465
183475,55017,2021-05-20 00:00:00,5,4363,인천광역시,183480,59380
108355,30292,2021-05-20 00:00:00,5,867,대전광역시,108360,31159
119454,34272,2021-05-20 00:00:00,266,1784,광주광역시,119720,36056
63139,20903,2021-05-20 00:00:00,11,1039,울산광역시,63150,21942
19748,7730,2021-05-20 00:00:00,104,307,세종특별자치시,19852,8037
813053,244409,2021-05-20 00:00:00,625,28132,경기도,813678,272541
152667,48366,2021-05-20 00:00:00,8,3354,강원도,152675,51720
138650,50563,2021-05-20 00:00:00,32,4922,충청북도,138682,55485
185019,66204,2021-05-20 00:00:00,19,4983,충청남도,185038,71187
187714,66835,2021-05-20 00:00:00,41,10083,전라북도,187755,76918
227895,80183,2021-05-20 00:00:00,564,5814,전라남도,228459,85997
236537,90037,2021-05-20 00:00:00,9,3776,경상북도,236546,93813
267811,97442,2021-05-20 00:00:00,10,6368,경상남도,267821,103810
47123,17174,2021-05-20 00:00:00,5,1048,제주특별자치도,47128,18222
3761416,1275047,2021-05-21 00:00:00,11183,207795,전국,3772599,1482842
616812,175870,2021-05-21 00:00:00,2205,22755,서울특별시,619017,198625
233569,60110,2021-05-21 00:00:00,409,17845,부산광역시,233978,77955
158375,51466,2021-05-21 00:00:00,118,8803,대구광역시,158493,60269
119756,36190,2021-05-21 00:00:00,472,5547,광주광역시,120228,41737
183503,59495,2021-05-21 00:00:00,217,10902,인천광역시,183720,70397
19848,8037,2021-05-21 00:00:00,87,435,세종특별자치시,19935,8472
108365,31172,2021-05-21 00:00:00,99,5920,대전광역시,108464,37092
813827,272966,2021-05-21 00:00:00,1888,48307,경기도,815715,321273
63161,22010,2021-05-21 00:00:00,386,3111,울산광역시,63547,25121
152681,51730,2021-05-21 00:00:00,377,8511,강원도,153058,60241
138697,55572,2021-05-21 00:00:00,632,7943,충청북도,139329,63515
185059,71340,2021-05-21 00:00:00,174,11005,충청남도,185233,82345
187760,76955,2021-05-21 00:00:00,596,11910,전라북도,188356,88865
228475,86221,2021-05-21 00:00:00,788,12619,전라남도,229263,98840
236553,93855,2021-05-21 00:00:00,1214,14827,경상북도,237767,108682
267848,103836,2021-05-21 00:00:00,932,16022,경상남도,268780,119858
47127,18222,2021-05-21 00:00:00,589,1333,제주특별자치도,47716,19555
3773806,1485612,2021-05-22 00:00:00,13764,221916,전국,3787570,1707528
619192,199044,2021-05-22 00:00:00,2271,28449,서울특별시,621463,227493
234026,78373,2021-05-22 00:00:00,496,18963,부산광역시,234522,97336
183773,70606,2021-05-22 00:00:00,267,12774,인천광역시,184040,83380
158615,60384,2021-05-22 00:00:00,278,10810,대구광역시,158893,71194
108494,37099,2021-05-22 00:00:00,94,6567,대전광역시,108588,43666
120277,41833,2021-05-22 00:00:00,406,6206,광주광역시,120683,48039
63554,25187,2021-05-22 00:00:00,538,3661,울산광역시,64092,28848
816000,321930,2021-05-22 00:00:00,2351,53596,경기도,818351,375526
153122,60302,2021-05-22 00:00:00,399,8226,강원도,153521,68528
19937,8472,2021-05-22 00:00:00,208,385,세종특별자치시,20145,8857
139358,63601,2021-05-22 00:00:00,1177,6807,충청북도,140535,70408
185261,82525,2021-05-22 00:00:00,142,11141,충청남도,185403,93666
188369,88866,2021-05-22 00:00:00,1399,8770,전라북도,189768,97636
229323,98968,2021-05-22 00:00:00,699,12553,전라남도,230022,111521
237879,108785,2021-05-22 00:00:00,2112,15946,경상북도,239991,124731
268899,120082,2021-05-22 00:00:00,788,15551,경상남도,269687,135633
47727,19555,2021-05-22 00:00:00,139,1511,제주특별자치도,47866,21066
3787727,1708854,2021-05-23 00:00:00,4933,34583,전국,3792660,1743437
621464,227721,2021-05-23 00:00:00,2477,4099,서울특별시,623941,231820
234523,97622,2021-05-23 00:00:00,39,2365,부산광역시,234562,99987
158908,71458,2021-05-23 00:00:00,19,1366,대구광역시,158927,72824
184047,83492,2021-05-23 00:00:00,27,2713,인천광역시,184074,86205
108605,43666,2021-05-23 00:00:00,1,258,대전광역시,108606,43924
120686,48086,2021-05-23 00:00:00,49,2947,광주광역시,120735,51033
64092,28860,2021-05-23 00:00:00,18,755,울산광역시,64110,29615
818379,375742,2021-05-23 00:00:00,1639,10679,경기도,820018,386421
153519,68535,2021-05-23 00:00:00,304,672,강원도,153823,69207
20146,8857,2021-05-23 00:00:00,71,123,세종특별자치시,20217,8980
140559,70411,2021-05-23 00:00:00,8,401,충청북도,140567,70812
185413,93707,2021-05-23 00:00:00,20,868,충청남도,185433,94575
189767,97644,2021-05-23 00:00:00,27,865,전라북도,189794,98509
230047,111563,2021-05-23 00:00:00,98,1300,전라남도,230145,112863
239997,124786,2021-05-23 00:00:00,23,1753,경상북도,240020,126539
269709,135638,2021-05-23 00:00:00,62,3040,경상남도,269771,138678
47866,21066,2021-05-23 00:00:00,51,379,제주특별자치도,47917,21445
3792689,1743627,2021-05-24 00:00:00,217,2709,전국,3792906,1746336
623942,231821,2021-05-24 00:00:00,0,0,서울특별시,623942,231821
234563,99987,2021-05-24 00:00:00,1,20,부산광역시,234564,100007
158928,72852,2021-05-24 00:00:00,5,1072,대구광역시,158933,73924
184077,86224,2021-05-24 00:00:00,1,708,인천광역시,184078,86932
120734,51033,2021-05-24 00:00:00,8,634,광주광역시,120742,51667
108630,43959,2021-05-24 00:00:00,0,0,대전광역시,108630,43959
20218,8980,2021-05-24 00:00:00,0,0,세종특별자치시,20218,8980
820011,386438,2021-05-24 00:00:00,202,25,경기도,820213,386463
64110,29617,2021-05-24 00:00:00,0,0,울산광역시,64110,29617
153821,69207,2021-05-24 00:00:00,0,77,강원도,153821,69284
140570,70812,2021-05-24 00:00:00,0,0,충청북도,140570,70812
185433,94660,2021-05-24 00:00:00,0,4,충청남도,185433,94664
189794,98509,2021-05-24 00:00:00,0,24,전라북도,189794,98533
230146,112863,2021-05-24 00:00:00,0,0,전라남도,230146,112863
240023,126542,2021-05-24 00:00:00,0,0,경상북도,240023,126542
269772,138678,2021-05-24 00:00:00,0,13,경상남도,269772,138691
47917,21445,2021-05-24 00:00:00,0,132,제주특별자치도,47917,21577
3793492,1748792,2021-05-25 00:00:00,71292,101877,전국,3864784,1850669
624007,232004,2021-05-25 00:00:00,7688,21524,서울특별시,631695,253528
234622,100442,2021-05-25 00:00:00,4834,8049,부산광역시,239456,108491
158944,74093,2021-05-25 00:00:00,2122,4540,대구광역시,161066,78633
184154,86987,2021-05-25 00:00:00,3169,4630,인천광역시,187323,91617
120783,51912,2021-05-25 00:00:00,2121,3384,광주광역시,122904,55296
108639,44067,2021-05-25 00:00:00,430,4114,대전광역시,109069,48181
20213,8980,2021-05-25 00:00:00,40,433,세종특별자치시,20253,9413
64141,29638,2021-05-25 00:00:00,668,2307,울산광역시,64809,31945
820387,387240,2021-05-25 00:00:00,17385,16135,경기도,837772,403375
153831,69293,2021-05-25 00:00:00,3704,1906,강원도,157535,71199
140592,70843,2021-05-25 00:00:00,3813,2635,충청북도,144405,73478
185441,94761,2021-05-25 00:00:00,6439,4796,충청남도,191880,99557
189793,98546,2021-05-25 00:00:00,4393,2907,전라북도,194186,101453
230168,112914,2021-05-25 00:00:00,3454,7835,전라남도,233622,120749
240063,126684,2021-05-25 00:00:00,2858,8457,경상북도,242921,135141
269793,138808,2021-05-25 00:00:00,7392,6712,경상남도,277185,145520
47921,21580,2021-05-25 00:00:00,782,1513,제주특별자치도,48703,23093
3865303,1853619,2021-05-26 00:00:00,77472,91598,전국,3942775,1945217
631735,253739,2021-05-26 00:00:00,7748,21010,서울특별시,639483,274749
239495,108922,2021-05-26 00:00:00,6971,5834,부산광역시,246466,114756
187355,91726,2021-05-26 00:00:00,3982,3632,인천광역시,191337,95358
161085,78842,2021-05-26 00:00:00,2617,4250,대구광역시,163702,83092
109071,48231,2021-05-26 00:00:00,677,4108,대전광역시,109748,52339
122921,55537,2021-05-26 00:00:00,857,4099,광주광역시,123778,59636
64825,31945,2021-05-26 00:00:00,1505,1239,울산광역시,66330,33184
20254,9413,2021-05-26 00:00:00,53,232,세종특별자치시,20307,9645
837949,403819,2021-05-26 00:00:00,17996,15576,경기도,855945,419395
157563,71301,2021-05-26 00:00:00,3927,1960,강원도,161490,73261
144417,73583,2021-05-26 00:00:00,4302,2265,충청북도,148719,75848
194189,101531,2021-05-26 00:00:00,5572,3027,전라북도,199761,104558
191889,99929,2021-05-26 00:00:00,5494,2986,충청남도,197383,102915
233666,121058,2021-05-26 00:00:00,2845,8251,전라남도,236511,129309
242942,135346,2021-05-26 00:00:00,3094,5900,경상북도,246036,141246
277244,145592,2021-05-26 00:00:00,8313,6236,경상남도,285557,151828
48703,23105,2021-05-26 00:00:00,1519,993,제주특별자치도,50222,24098
3943579,1946983,2021-05-27 00:00:00,87165,65936,전국,4030744,2012919
639652,274943,2021-05-27 00:00:00,10780,16175,서울특별시,650432,291118
246477,114877,2021-05-27 00:00:00,7873,4058,부산광역시,254350,118935
163799,83221,2021-05-27 00:00:00,3886,3776,대구광역시,167685,86997
191361,95500,2021-05-27 00:00:00,4790,2314,인천광역시,196151,97814
123795,59761,2021-05-27 00:00:00,2277,2197,광주광역시,126072,61958
109766,52351,2021-05-27 00:00:00,2050,2451,대전광역시,111816,54802
66339,33187,2021-05-27 00:00:00,921,815,울산광역시,67260,34002
20307,9645,2021-05-27 00:00:00,37,314,세종특별자치시,20344,9959
856048,419854,2021-05-27 00:00:00,19803,12830,경기도,875851,432684
161506,73272,2021-05-27 00:00:00,3868,2018,강원도,165374,75290
148743,75937,2021-05-27 00:00:00,3731,1581,충청북도,152474,77518
197451,103132,2021-05-27 00:00:00,4258,2558,충청남도,201709,105690
199761,104575,2021-05-27 00:00:00,5602,2930,전라북도,205363,107505
236538,129319,2021-05-27 00:00:00,5111,3655,전라남도,241649,132974
246170,141405,2021-05-27 00:00:00,3418,4315,경상북도,249588,145720
285580,151866,2021-05-27 00:00:00,7738,3319,경상남도,293318,155185
50286,24138,2021-05-27 00:00:00,1022,630,제주특별자치도,51308,24768
4031328,2014875,2021-05-28 00:00:00,657192,54002,전국,4688520,2068877
650507,291275,2021-05-28 00:00:00,122034,13061,서울특별시,772541,304336
254434,119060,2021-05-28 00:00:00,51650,2726,부산광역시,306084,121786
167716,87180,2021-05-28 00:00:00,25752,3402,대구광역시,193468,90582
196237,98101,2021-05-28 00:00:00,33686,1779,인천광역시,229923,99880
111835,54834,2021-05-28 00:00:00,17000,1870,대전광역시,128835,56704
126090,61995,2021-05-28 00:00:00,19427,2054,광주광역시,145517,64049
875925,433272,2021-05-28 00:00:00,149748,10333,경기도,1025673,443605
67271,34070,2021-05-28 00:00:00,11899,754,울산광역시,79170,34824
165365,75353,2021-05-28 00:00:00,23303,1772,강원도,188668,77125
20345,9959,2021-05-28 00:00:00,3560,277,세종특별자치시,23905,10236
152513,77542,2021-05-28 00:00:00,22787,1457,충청북도,175300,78999
201770,105725,2021-05-28 00:00:00,28952,2072,충청남도,230722,107797
205368,107529,2021-05-28 00:00:00,31264,2435,전라북도,236632,109964
241669,133008,2021-05-28 00:00:00,34599,3187,전라남도,276268,136195
249627,145941,2021-05-28 00:00:00,32811,2996,경상북도,282438,148937
293347,155250,2021-05-28 00:00:00,40839,2887,경상남도,334186,158137
51309,24781,2021-05-28 00:00:00,7881,940,제주특별자치도,59190,25721
4691736,2069844,2021-05-29 00:00:00,542227,63876,전국,5233963,2133720
773069,304415,2021-05-29 00:00:00,104641,17031,서울특별시,877710,321446
306303,121840,2021-05-29 00:00:00,43269,5109,부산광역시,349572,126949
193630,90635,2021-05-29 00:00:00,20741,4649,대구광역시,214371,95284
230064,99950,2021-05-29 00:00:00,27377,1816,인천광역시,257441,101766
145595,64134,2021-05-29 00:00:00,16296,2096,광주광역시,161891,66230
128932,56758,2021-05-29 00:00:00,15277,1551,대전광역시,144209,58309
79185,34826,2021-05-29 00:00:00,10088,997,울산광역시,89273,35823
23916,10237,2021-05-29 00:00:00,2731,166,세종특별자치시,26647,10403
1026553,443902,2021-05-29 00:00:00,122380,12388,경기도,1148933,456290
188786,77126,2021-05-29 00:00:00,20313,1703,강원도,209099,78829
175425,79059,2021-05-29 00:00:00,18024,1217,충청북도,193449,80276
230816,107809,2021-05-29 00:00:00,22809,1958,충청남도,253625,109767
236667,109966,2021-05-29 00:00:00,25833,3070,전라북도,262500,113036
276556,136318,2021-05-29 00:00:00,27551,3821,전라남도,304107,140139
282759,148972,2021-05-29 00:00:00,26556,2224,경상북도,309315,151196
334243,158176,2021-05-29 00:00:00,31445,3025,경상남도,365688,161201
59237,25721,2021-05-29 00:00:00,6896,1055,제주특별자치도,66133,26776
5235558,2134761,2021-05-30 00:00:00,163457,8532,전국,5399015,2143293
878158,321499,2021-05-30 00:00:00,33401,3580,서울특별시,911559,325079
349655,126986,2021-05-30 00:00:00,13192,992,부산광역시,362847,127978
214412,95311,2021-05-30 00:00:00,6807,323,대구광역시,221219,95634
257461,101770,2021-05-30 00:00:00,9342,185,인천광역시,266803,101955
161943,66240,2021-05-30 00:00:00,5108,784,광주광역시,167051,67024
144221,58499,2021-05-30 00:00:00,3483,268,대전광역시,147704,58767
89294,35825,2021-05-30 00:00:00,2693,102,울산광역시,91987,35927
26663,10403,2021-05-30 00:00:00,1049,41,세종특별자치시,27712,10444
1149376,456752,2021-05-30 00:00:00,44600,759,경기도,1193976,457511
209126,78934,2021-05-30 00:00:00,3914,173,강원도,213040,79107
193540,80359,2021-05-30 00:00:00,5392,49,충청북도,198932,80408
253658,109767,2021-05-30 00:00:00,5728,127,충청남도,259386,109894
262518,113037,2021-05-30 00:00:00,6333,177,전라북도,268851,113214
304148,140190,2021-05-30 00:00:00,6863,226,전라남도,311011,140416
309436,151196,2021-05-30 00:00:00,5687,169,경상북도,315123,151365
365809,161207,2021-05-30 00:00:00,8180,537,경상남도,373989,161744
66140,26786,2021-05-30 00:00:00,1685,40,제주특별자치도,67825,26826
5399144,2143298,2021-05-31 00:00:00,4710,87,전국,5403854,2143385
911567,325079,2021-05-31 00:00:00,950,0,서울특별시,912517,325079
362848,127979,2021-05-31 00:00:00,257,0,부산광역시,363105,127979
221216,95634,2021-05-31 00:00:00,90,9,대구광역시,221306,95643
266814,101956,2021-05-31 00:00:00,288,8,인천광역시,267102,101964
91986,35927,2021-05-31 00:00:00,71,0,울산광역시,92057,35927
167050,67024,2021-05-31 00:00:00,48,0,광주광역시,167098,67024
147704,58767,2021-05-31 00:00:00,81,0,대전광역시,147785,58767
27711,10444,2021-05-31 00:00:00,8,0,세종특별자치시,27719,10444
1194004,457514,2021-05-31 00:00:00,2240,9,경기도,1196244,457523
213057,79107,2021-05-31 00:00:00,88,61,강원도,213145,79168
198949,80408,2021-05-31 00:00:00,143,0,충청북도,199092,80408
259382,109894,2021-05-31 00:00:00,125,0,충청남도,259507,109894
268858,113214,2021-05-31 00:00:00,97,0,전라북도,268955,113214
311011,140416,2021-05-31 00:00:00,41,0,전라남도,311052,140416
315126,151365,2021-05-31 00:00:00,67,0,경상북도,315193,151365
374035,161744,2021-05-31 00:00:00,57,0,경상남도,374092,161744
67826,26826,2021-05-31 00:00:00,59,0,제주특별자치도,67885,26826
5405968,2144272,2021-06-01 00:00:00,385535,27064,전국,5791503,2171336
912940,325342,2021-06-01 00:00:00,75387,8127,서울특별시,988327,333469
363185,128019,2021-06-01 00:00:00,30971,1190,부산광역시,394156,129209
221401,95667,2021-06-01 00:00:00,13922,1171,대구광역시,235323,96838
167177,67042,2021-06-01 00:00:00,10646,1355,광주광역시,177823,68397
267203,102017,2021-06-01 00:00:00,18567,716,인천광역시,285770,102733
92106,35933,2021-06-01 00:00:00,7085,192,울산광역시,99191,36125
27723,10445,2021-06-01 00:00:00,1496,30,세종특별자치시,29219,10475
147834,58769,2021-06-01 00:00:00,11060,1032,대전광역시,158894,59801
213282,79169,2021-06-01 00:00:00,12750,823,강원도,226032,79992
199141,80438,2021-06-01 00:00:00,14424,538,충청북도,213565,80976
1196965,457874,2021-06-01 00:00:00,80234,4896,경기도,1277199,462770
259559,109922,2021-06-01 00:00:00,18800,921,충청남도,278359,110843
268990,113218,2021-06-01 00:00:00,19924,1380,전라북도,288914,114598
311111,140446,2021-06-01 00:00:00,19012,3076,전라남도,330123,143522
315266,151379,2021-06-01 00:00:00,22411,775,경상북도,337677,152154
374159,161766,2021-06-01 00:00:00,23608,692,경상남도,397767,162458
67926,26826,2021-06-01 00:00:00,5238,150,제주특별자치도,73164,26976
5793135,2172065,2021-06-02 00:00:00,565377,25945,전국,6358512,2198010
988706,333515,2021-06-02 00:00:00,103600,7109,서울특별시,1092306,340624
394247,129326,2021-06-02 00:00:00,44891,1507,부산광역시,439138,130833
235373,96888,2021-06-02 00:00:00,22868,1221,대구광역시,258241,98109
285867,102781,2021-06-02 00:00:00,28655,868,인천광역시,314522,103649
159034,59803,2021-06-02 00:00:00,14360,1013,대전광역시,173394,60816
177847,68420,2021-06-02 00:00:00,16806,795,광주광역시,194653,69215
99205,36183,2021-06-02 00:00:00,10701,122,울산광역시,109906,36305
29229,10475,2021-06-02 00:00:00,2247,42,세종특별자치시,31476,10517
226098,79992,2021-06-02 00:00:00,19585,1049,강원도,245683,81041
213575,80985,2021-06-02 00:00:00,22031,517,충청북도,235606,81502
1277596,463079,2021-06-02 00:00:00,114747,5025,경기도,1392343,468104
278391,110893,2021-06-02 00:00:00,27968,963,충청남도,306359,111856
288968,114599,2021-06-02 00:00:00,27619,1238,전라북도,316587,115837
330243,143530,2021-06-02 00:00:00,30452,2164,전라남도,360695,145694
337788,152155,2021-06-02 00:00:00,33742,1286,경상북도,371530,153441
397796,162465,2021-06-02 00:00:00,37584,898,경상남도,435380,163363
73172,26976,2021-06-02 00:00:00,7521,128,제주특별자치도,80693,27104
6360442,2198499,2021-06-03 00:00:00,381551,22229,전국,6741993,2220728
1092673,340659,2021-06-03 00:00:00,73063,6277,서울특별시,1165736,346936
439257,130847,2021-06-03 00:00:00,31246,1313,부산광역시,470503,132160
258318,98109,2021-06-03 00:00:00,15688,929,대구광역시,274006,99038
314582,103666,2021-06-03 00:00:00,18911,746,인천광역시,333493,104412
109937,36306,2021-06-03 00:00:00,6611,222,울산광역시,116548,36528
194713,69253,2021-06-03 00:00:00,10075,685,광주광역시,204788,69938
31488,10517,2021-06-03 00:00:00,1408,72,세종특별자치시,32896,10589
173406,60874,2021-06-03 00:00:00,10312,1024,대전광역시,183718,61898
1393063,468260,2021-06-03 00:00:00,74413,4772,경기도,1467476,473032
245741,81087,2021-06-03 00:00:00,13960,957,강원도,259701,82044
235713,81551,2021-06-03 00:00:00,13941,580,충청북도,249654,82131
306416,111859,2021-06-03 00:00:00,17528,823,충청남도,323944,112682
316608,115837,2021-06-03 00:00:00,18482,446,전라북도,335090,116283
360759,145713,2021-06-03 00:00:00,20270,1558,전라남도,381029,147271
371652,153491,2021-06-03 00:00:00,25911,713,경상북도,397563,154204
435413,163366,2021-06-03 00:00:00,24382,959,경상남도,459795,164325
80703,27104,2021-06-03 00:00:00,5350,153,제주특별자치도,86053,27257
6743716,2221504,2021-06-04 00:00:00,342576,25504,전국,7086292,2247008
1166076,347016,2021-06-04 00:00:00,66402,8383,서울특별시,1232478,355399
470595,132176,2021-06-04 00:00:00,29515,1387,부산광역시,500110,133563
274108,99061,2021-06-04 00:00:00,15047,896,대구광역시,289155,99957
333590,104517,2021-06-04 00:00:00,17626,798,인천광역시,351216,105315
204859,69952,2021-06-04 00:00:00,8733,994,광주광역시,213592,70946
32900,10589,2021-06-04 00:00:00,1359,163,세종특별자치시,34259,10752
183757,61910,2021-06-04 00:00:00,9007,861,대전광역시,192764,62771
116609,36534,2021-06-04 00:00:00,5785,91,울산광역시,122394,36625
1468077,473351,2021-06-04 00:00:00,68068,5311,경기도,1536145,478662
259720,82104,2021-06-04 00:00:00,12644,1457,강원도,272364,83561
249722,82140,2021-06-04 00:00:00,10992,700,충청북도,260714,82840
323967,112728,2021-06-04 00:00:00,15235,322,충청남도,339202,113050
335119,116283,2021-06-04 00:00:00,16661,421,전라북도,351780,116704
381088,147303,2021-06-04 00:00:00,16717,1700,전라남도,397805,149003
397607,154221,2021-06-04 00:00:00,22919,928,경상북도,420526,155149
459853,164362,2021-06-04 00:00:00,20663,974,경상남도,480516,165336
86069,27257,2021-06-04 00:00:00,5203,118,제주특별자치도,91272,27375
7087965,2247553,2021-06-05 00:00:00,367761,29584,전국,7455726,2277137
1232925,355450,2021-06-05 00:00:00,76685,10339,서울특별시,1309610,365789
500199,133645,2021-06-05 00:00:00,32555,1674,부산광역시,532754,135319
289276,99958,2021-06-05 00:00:00,16202,630,대구광역시,305478,100588
213654,70951,2021-06-05 00:00:00,8607,1226,광주광역시,222261,72177
351275,105326,2021-06-05 00:00:00,19691,1066,인천광역시,370966,106392
192775,62772,2021-06-05 00:00:00,10265,951,대전광역시,203040,63723
34267,10752,2021-06-05 00:00:00,1347,136,세종특별자치시,35614,10888
122406,36637,2021-06-05 00:00:00,6409,325,울산광역시,128815,36962
1536480,478766,2021-06-05 00:00:00,78297,5708,경기도,1614777,484474
272509,83663,2021-06-05 00:00:00,12763,2024,강원도,285272,85687
260744,82889,2021-06-05 00:00:00,10003,643,충청북도,270747,83532
339248,113091,2021-06-05 00:00:00,14292,415,충청남도,353540,113506
351804,116705,2021-06-05 00:00:00,15816,344,전라북도,367620,117049
397887,149005,2021-06-05 00:00:00,15342,1826,전라남도,413229,150831
420643,155197,2021-06-05 00:00:00,22285,659,경상북도,442928,155856
480585,165368,2021-06-05 00:00:00,22547,968,경상남도,503132,166336
91288,27378,2021-06-05 00:00:00,4655,650,제주특별자치도,95943,28028
7456423,2277245,2021-06-06 00:00:00,138649,2351,전국,7595072,2279596
1309785,365791,2021-06-06 00:00:00,31613,1135,서울특별시,1341398,366926
532797,135331,2021-06-06 00:00:00,11510,113,부산광역시,544307,135444
305525,100588,2021-06-06 00:00:00,5368,57,대구광역시,310893,100645
222274,72177,2021-06-06 00:00:00,3499,51,광주광역시,225773,72228
370987,106397,2021-06-06 00:00:00,8000,25,인천광역시,378987,106422
203059,63775,2021-06-06 00:00:00,2692,71,대전광역시,205751,63846
128820,36963,2021-06-06 00:00:00,2183,13,울산광역시,131003,36976
1614954,484483,2021-06-06 00:00:00,39815,273,경기도,1654769,484756
285297,85687,2021-06-06 00:00:00,2979,21,강원도,288276,85708
35626,10888,2021-06-06 00:00:00,634,52,세종특별자치시,36260,10940
270755,83533,2021-06-06 00:00:00,4596,52,충청북도,275351,83585
353560,113506,2021-06-06 00:00:00,4049,10,충청남도,357609,113516
367663,117049,2021-06-06 00:00:00,4046,32,전라북도,371709,117081
413255,150854,2021-06-06 00:00:00,4616,15,전라남도,417871,150869
442955,155856,2021-06-06 00:00:00,5186,105,경상북도,448141,155961
503156,166339,2021-06-06 00:00:00,6615,193,경상남도,509771,166532
95955,28028,2021-06-06 00:00:00,1248,133,제주특별자치도,97203,28161
7595829,2279682,2021-06-07 00:00:00,2958,0,전국,7598787,2279682
